Ville,Latitude,Longitude,Date,Temp_Max,Temp_Min,Humidity,Weather,Rain_Probability,Weather_Score,Temp_Avg,Run_Date,Hour,Day_Time
Boulogne-sur-Mer,50.7259985,1.6118771,2024-12-04,7.54,7.54,87,overcast clouds,0.0,200,7.54,2024-11-30,,
Boulogne-sur-Mer,50.7259985,1.6118771,2024-12-04,7.65,7.65,87,overcast clouds,0.0,200,7.65,2024-11-30,,
Biarritz,43.4832523,-1.5592776,2024-12-04,11.55,11.55,84,light rain,0.2,-10,11.55,2024-11-30,,
Biarritz,43.4832523,-1.5592776,2024-12-04,11.78,11.78,86,light rain,0.45,-10,11.78,2024-11-30,,
Biarritz,43.4832523,-1.5592776,2024-12-04,12.17,12.17,87,light rain,0.9,-10,12.17,2024-11-30,,
Biarritz,43.4832523,-1.5592776,2024-12-04,12.07,12.07,84,light rain,0.2,-10,12.07,2024-11-30,,
Biarritz,43.4832523,-1.5592776,2024-12-04,12.68,12.68,83,light rain,0.2,-10,12.68,2024-11-30,,
Biarritz,43.4832523,-1.5592776,2024-12-04,13.96,13.96,86,light rain,0.82,-10,13.96,2024-11-30,,
Biarritz,43.4832523,-1.5592776,2024-12-04,13.18,13.18,85,light rain,0.35,-10,13.18,2024-11-30,,
Biarritz,43.4832523,-1.5592776,2024-12-04,12.78,12.78,87,overcast clouds,0.0,200,12.78,2024-11-30,,
Caen,49.1813403,-0.3635615,2024-12-04,5.11,5.11,87,overcast clouds,0.0,200,5.11,2024-11-30,,
Caen,49.1813403,-0.3635615,2024-12-04,6.17,6.17,87,light rain,1.0,-10,6.17,2024-11-30,,
Caen,49.1813403,-0.3635615,2024-12-04,7.35,7.35,90,moderate rain,1.0,-20,7.35,2024-11-30,,
Caen,49.1813403,-0.3635615,2024-12-04,8.14,8.14,92,broken clouds,0.0,300,8.14,2024-11-30,,
Caen,49.1813403,-0.3635615,2024-12-04,9.74,9.74,82,broken clouds,0.0,300,9.74,2024-11-30,,
Caen,49.1813403,-0.3635615,2024-12-04,8.62,8.62,87,overcast clouds,0.0,200,8.62,2024-11-30,,
Caen,49.1813403,-0.3635615,2024-12-04,7.68,7.68,91,overcast clouds,0.0,200,7.68,2024-11-30,,
Caen,49.1813403,-0.3635615,2024-12-04,6.83,6.83,91,light rain,0.2,-10,6.83,2024-11-30,,
Metz,49.1196964,6.1763552,2024-12-04,2.78,2.78,87,overcast clouds,0.0,200,2.78,2024-11-30,,
Metz,49.1196964,6.1763552,2024-12-04,3.29,3.29,86,overcast clouds,0.0,200,3.29,2024-11-30,,
Metz,49.1196964,6.1763552,2024-12-04,2.85,2.85,98,light rain,0.47,-10,2.85,2024-11-30,,
Metz,49.1196964,6.1763552,2024-12-04,3.16,3.16,97,light rain,0.6,-10,3.16,2024-11-30,,
Metz,49.1196964,6.1763552,2024-12-04,4.48,4.48,90,overcast clouds,0.22,200,4.48,2024-11-30,,
Metz,49.1196964,6.1763552,2024-12-04,4.97,4.97,84,overcast clouds,0.0,200,4.97,2024-11-30,,
Metz,49.1196964,6.1763552,2024-12-04,4.35,4.35,90,overcast clouds,0.0,200,4.35,2024-11-30,,
Metz,49.1196964,6.1763552,2024-12-04,4.34,4.34,90,overcast clouds,0.0,200,4.34,2024-11-30,,
Besançon,47.2380222,6.0243622,2024-12-04,1.86,1.86,95,broken clouds,0.0,300,1.86,2024-11-30,,
Besançon,47.2380222,6.0243622,2024-12-04,1.1,1.1,95,scattered clouds,0.0,400,1.1,2024-11-30,,
Besançon,47.2380222,6.0243622,2024-12-04,0.97,0.97,96,broken clouds,0.0,300,0.97,2024-11-30,,
Besançon,47.2380222,6.0243622,2024-12-04,3.19,3.19,91,broken clouds,0.0,300,3.19,2024-11-30,,
Besançon,47.2380222,6.0243622,2024-12-04,5.83,5.83,80,broken clouds,0.0,300,5.83,2024-11-30,,
Besançon,47.2380222,6.0243622,2024-12-04,4.28,4.28,89,broken clouds,0.0,300,4.28,2024-11-30,,
Besançon,47.2380222,6.0243622,2024-12-04,1.98,1.98,94,scattered clouds,0.0,400,1.98,2024-11-30,,
Besançon,47.2380222,6.0243622,2024-12-04,0.7,0.7,95,broken clouds,0.0,300,0.7,2024-11-30,,
Orléans,47.9027336,1.9086066,2024-12-04,5.6,5.6,80,overcast clouds,0.0,200,5.6,2024-11-30,,
Orléans,47.9027336,1.9086066,2024-12-04,4.53,4.53,85,overcast clouds,0.0,200,4.53,2024-11-30,,
Orléans,47.9027336,1.9086066,2024-12-04,4.14,4.14,85,overcast clouds,0.0,200,4.14,2024-11-30,,
Orléans,47.9027336,1.9086066,2024-12-04,5.0,5.0,85,light rain,0.39,-10,5.0,2024-11-30,,
Orléans,47.9027336,1.9086066,2024-12-04,5.68,5.68,89,light rain,0.32,-10,5.68,2024-11-30,,
Orléans,47.9027336,1.9086066,2024-12-04,6.26,6.26,87,overcast clouds,0.0,200,6.26,2024-11-30,,
Orléans,47.9027336,1.9086066,2024-12-04,6.04,6.04,90,overcast clouds,0.0,200,6.04,2024-11-30,,
Orléans,47.9027336,1.9086066,2024-12-04,4.85,4.85,97,overcast clouds,0.0,200,4.85,2024-11-30,,
Rouen,49.4404591,1.0939658,2024-12-04,6.41,6.41,93,overcast clouds,0.0,200,6.41,2024-11-30,,
Rouen,49.4404591,1.0939658,2024-12-04,5.37,5.37,88,overcast clouds,0.0,200,5.37,2024-11-30,,
Rouen,49.4404591,1.0939658,2024-12-04,5.82,5.82,89,light rain,0.2,-10,5.82,2024-11-30,,
Rouen,49.4404591,1.0939658,2024-12-04,6.18,6.18,91,light rain,0.9,-10,6.18,2024-11-30,,
Rouen,49.4404591,1.0939658,2024-12-04,7.24,7.24,87,overcast clouds,0.42,200,7.24,2024-11-30,,
Rouen,49.4404591,1.0939658,2024-12-04,7.64,7.64,84,overcast clouds,0.0,200,7.64,2024-11-30,,
Rouen,49.4404591,1.0939658,2024-12-04,7.02,7.02,82,broken clouds,0.0,300,7.02,2024-11-30,,
Rouen,49.4404591,1.0939658,2024-12-04,6.11,6.11,93,overcast clouds,0.0,200,6.11,2024-11-30,,
Avignon,43.9492493,4.8059012,2024-12-04,6.89,6.89,63,scattered clouds,0.0,400,6.89,2024-11-30,,
Avignon,43.9492493,4.8059012,2024-12-04,6.12,6.12,65,clear sky,0.0,600,6.12,2024-11-30,,
Avignon,43.9492493,4.8059012,2024-12-04,5.42,5.42,69,scattered clouds,0.0,400,5.42,2024-11-30,,
Avignon,43.9492493,4.8059012,2024-12-04,6.72,6.72,66,broken clouds,0.0,300,6.72,2024-11-30,,
Avignon,43.9492493,4.8059012,2024-12-04,8.98,8.98,59,scattered clouds,0.0,400,8.98,2024-11-30,,
Avignon,43.9492493,4.8059012,2024-12-04,8.71,8.71,58,clear sky,0.0,600,8.71,2024-11-30,,
Avignon,43.9492493,4.8059012,2024-12-04,6.83,6.83,62,clear sky,0.0,600,6.83,2024-11-30,,
Avignon,43.9492493,4.8059012,2024-12-04,5.86,5.86,69,few clouds,0.0,500,5.86,2024-11-30,,
Pau,43.2957547,-0.3685668,2024-12-04,7.55,7.55,83,overcast clouds,0.0,200,7.55,2024-11-30,,
Pau,43.2957547,-0.3685668,2024-12-04,8.31,8.31,77,overcast clouds,0.0,200,8.31,2024-11-30,,
Pau,43.2957547,-0.3685668,2024-12-04,8.64,8.64,79,overcast clouds,0.0,200,8.64,2024-11-30,,
Pau,43.2957547,-0.3685668,2024-12-04,10.04,10.04,79,overcast clouds,0.0,200,10.04,2024-11-30,,
Pau,43.2957547,-0.3685668,2024-12-04,12.65,12.65,71,broken clouds,0.0,300,12.65,2024-11-30,,
Pau,43.2957547,-0.3685668,2024-12-04,12.06,12.06,78,broken clouds,0.0,300,12.06,2024-11-30,,
Pau,43.2957547,-0.3685668,2024-12-04,10.34,10.34,80,broken clouds,0.0,300,10.34,2024-11-30,,
Pau,43.2957547,-0.3685668,2024-12-04,9.59,9.59,83,overcast clouds,0.0,200,9.59,2024-11-30,,
Poitiers,46.5802596,0.340196,2024-12-04,4.69,4.69,84,overcast clouds,0.0,200,4.69,2024-11-30,,
Poitiers,46.5802596,0.340196,2024-12-04,3.78,3.78,91,broken clouds,0.0,300,3.78,2024-11-30,,
Poitiers,46.5802596,0.340196,2024-12-04,5.53,5.53,85,broken clouds,0.0,300,5.53,2024-11-30,,
Poitiers,46.5802596,0.340196,2024-12-04,6.15,6.15,89,light rain,1.0,-10,6.15,2024-11-30,,
Poitiers,46.5802596,0.340196,2024-12-04,8.35,8.35,85,overcast clouds,0.8,200,8.35,2024-11-30,,
Poitiers,46.5802596,0.340196,2024-12-04,9.21,9.21,76,broken clouds,0.0,300,9.21,2024-11-30,,
Poitiers,46.5802596,0.340196,2024-12-04,5.93,5.93,91,broken clouds,0.0,300,5.93,2024-11-30,,
Poitiers,46.5802596,0.340196,2024-12-04,6.53,6.53,89,overcast clouds,0.0,200,6.53,2024-11-30,,
Mulhouse,47.7467233,7.3389937,2024-12-04,3.67,3.67,87,overcast clouds,0.0,200,3.67,2024-11-30,,
Mulhouse,47.7467233,7.3389937,2024-12-04,3.42,3.42,87,overcast clouds,0.0,200,3.42,2024-11-30,,
Mulhouse,47.7467233,7.3389937,2024-12-04,3.39,3.39,87,overcast clouds,0.0,200,3.39,2024-11-30,,
Mulhouse,47.7467233,7.3389937,2024-12-04,4.29,4.29,84,overcast clouds,0.0,200,4.29,2024-11-30,,
Mulhouse,47.7467233,7.3389937,2024-12-04,6.5,6.5,71,broken clouds,0.0,300,6.5,2024-11-30,,
Mulhouse,47.7467233,7.3389937,2024-12-04,5.76,5.76,75,broken clouds,0.0,300,5.76,2024-11-30,,
Mulhouse,47.7467233,7.3389937,2024-12-04,5.25,5.25,76,broken clouds,0.0,300,5.25,2024-11-30,,
Mulhouse,47.7467233,7.3389937,2024-12-04,4.98,4.98,75,overcast clouds,0.0,200,4.98,2024-11-30,,
La Rochelle,46.159732,-1.1515951,2024-12-04,9.26,9.26,77,overcast clouds,0.0,200,9.26,2024-11-30,,
La Rochelle,46.159732,-1.1515951,2024-12-04,10.56,10.56,74,broken clouds,0.0,300,10.56,2024-11-30,,
La Rochelle,46.159732,-1.1515951,2024-12-04,11.87,11.87,78,broken clouds,0.0,300,11.87,2024-11-30,,
La Rochelle,46.159732,-1.1515951,2024-12-04,12.07,12.07,85,light rain,1.0,-10,12.07,2024-11-30,,
La Rochelle,46.159732,-1.1515951,2024-12-04,10.91,10.91,67,overcast clouds,0.0,200,10.91,2024-11-30,,
La Rochelle,46.159732,-1.1515951,2024-12-04,10.98,10.98,67,overcast clouds,0.0,200,10.98,2024-11-30,,
La Rochelle,46.159732,-1.1515951,2024-12-04,10.63,10.63,68,overcast clouds,0.0,200,10.63,2024-11-30,,
La Rochelle,46.159732,-1.1515951,2024-12-04,11.36,11.36,67,overcast clouds,0.0,200,11.36,2024-11-30,,
Bayonne,43.4945144,-1.4736657,2024-12-04,10.95,10.95,87,overcast clouds,0.0,200,10.95,2024-11-30,,
Bayonne,43.4945144,-1.4736657,2024-12-04,11.1,11.1,89,light rain,0.26,-10,11.1,2024-11-30,,
Bayonne,43.4945144,-1.4736657,2024-12-04,11.79,11.79,89,light rain,0.85,-10,11.79,2024-11-30,,
Bayonne,43.4945144,-1.4736657,2024-12-04,11.6,11.6,88,light rain,0.2,-10,11.6,2024-11-30,,
Bayonne,43.4945144,-1.4736657,2024-12-04,12.68,12.68,82,overcast clouds,0.0,200,12.68,2024-11-30,,
Bayonne,43.4945144,-1.4736657,2024-12-04,13.5,13.5,88,light rain,0.62,-10,13.5,2024-11-30,,
Bayonne,43.4945144,-1.4736657,2024-12-04,12.63,12.63,88,light rain,0.23,-10,12.63,2024-11-30,,
Bayonne,43.4945144,-1.4736657,2024-12-04,12.14,12.14,90,overcast clouds,0.0,200,12.14,2024-11-30,,
Colmar,48.0777517,7.3579641,2024-12-04,3.74,3.74,92,overcast clouds,0.0,200,3.74,2024-11-30,,
Colmar,48.0777517,7.3579641,2024-12-04,3.22,3.22,92,overcast clouds,0.0,200,3.22,2024-11-30,,
Colmar,48.0777517,7.3579641,2024-12-04,3.12,3.12,93,overcast clouds,0.0,200,3.12,2024-11-30,,
Colmar,48.0777517,7.3579641,2024-12-04,4.44,4.44,86,overcast clouds,0.0,200,4.44,2024-11-30,,
Colmar,48.0777517,7.3579641,2024-12-04,6.07,6.07,79,broken clouds,0.0,300,6.07,2024-11-30,,
Colmar,48.0777517,7.3579641,2024-12-04,5.02,5.02,87,overcast clouds,0.0,200,5.02,2024-11-30,,
Colmar,48.0777517,7.3579641,2024-12-04,4.08,4.08,90,overcast clouds,0.0,200,4.08,2024-11-30,,
Colmar,48.0777517,7.3579641,2024-12-04,2.97,2.97,93,broken clouds,0.0,300,2.97,2024-11-30,,
Chambéry,45.5662672,5.9203636,2024-12-04,3.22,3.22,98,overcast clouds,0.0,200,3.22,2024-11-30,,
Chambéry,45.5662672,5.9203636,2024-12-04,2.41,2.41,98,overcast clouds,0.0,200,2.41,2024-11-30,,
Chambéry,45.5662672,5.9203636,2024-12-04,2.93,2.93,99,light rain,0.2,-10,2.93,2024-11-30,,
Chambéry,45.5662672,5.9203636,2024-12-04,3.77,3.77,96,light snow,0.25,-20,3.77,2024-11-30,,
Chambéry,45.5662672,5.9203636,2024-12-04,4.63,4.63,89,overcast clouds,0.0,200,4.63,2024-11-30,,
Chambéry,45.5662672,5.9203636,2024-12-04,4.89,4.89,87,broken clouds,0.0,300,4.89,2024-11-30,,
Chambéry,45.5662672,5.9203636,2024-12-04,2.46,2.46,93,broken clouds,0.0,300,2.46,2024-11-30,,
Chambéry,45.5662672,5.9203636,2024-12-04,1.61,1.61,94,few clouds,0.0,500,1.61,2024-11-30,,
Lourdes,43.0940904,-0.0464975,2024-12-04,7.06,7.06,77,overcast clouds,0.0,200,7.06,2024-11-30,,
Lourdes,43.0940904,-0.0464975,2024-12-04,6.17,6.17,82,overcast clouds,0.0,200,6.17,2024-11-30,,
Lourdes,43.0940904,-0.0464975,2024-12-04,7.21,7.21,85,overcast clouds,0.0,200,7.21,2024-11-30,,
Lourdes,43.0940904,-0.0464975,2024-12-04,8.72,8.72,81,light rain,0.2,-10,8.72,2024-11-30,,
Lourdes,43.0940904,-0.0464975,2024-12-04,11.82,11.82,67,broken clouds,0.0,300,11.82,2024-11-30,,
Lourdes,43.0940904,-0.0464975,2024-12-04,11.39,11.39,75,scattered clouds,0.0,400,11.39,2024-11-30,,
Lourdes,43.0940904,-0.0464975,2024-12-04,8.51,8.51,82,scattered clouds,0.0,400,8.51,2024-11-30,,
Lourdes,43.0940904,-0.0464975,2024-12-04,8.47,8.47,64,overcast clouds,0.0,200,8.47,2024-11-30,,
Saint-Malo,48.649518,-2.0260409,2024-12-04,9.12,9.12,85,light rain,0.2,-10,9.12,2024-11-30,,
Saint-Malo,48.649518,-2.0260409,2024-12-04,10.77,10.77,87,light rain,1.0,-10,10.77,2024-11-30,,
Saint-Malo,48.649518,-2.0260409,2024-12-04,10.28,10.28,73,overcast clouds,0.8,200,10.28,2024-11-30,,
Saint-Malo,48.649518,-2.0260409,2024-12-04,10.26,10.26,73,overcast clouds,0.0,200,10.26,2024-11-30,,
Saint-Malo,48.649518,-2.0260409,2024-12-04,10.22,10.22,70,light rain,0.2,-10,10.22,2024-11-30,,
Saint-Malo,48.649518,-2.0260409,2024-12-04,9.82,9.82,72,overcast clouds,0.0,200,9.82,2024-11-30,,
Saint-Malo,48.649518,-2.0260409,2024-12-04,9.21,9.21,75,overcast clouds,0.0,200,9.21,2024-11-30,,
Saint-Malo,48.649518,-2.0260409,2024-12-04,8.4,8.4,80,overcast clouds,0.0,200,8.4,2024-11-30,,
Chamonix-Mont-Blanc,45.9246705,6.8727506,2024-12-04,-5.42,-5.42,96,overcast clouds,0.0,200,-5.42,2024-11-30,,
Chamonix-Mont-Blanc,45.9246705,6.8727506,2024-12-04,-6.01,-6.01,93,overcast clouds,0.01,200,-6.01,2024-11-30,,
Chamonix-Mont-Blanc,45.9246705,6.8727506,2024-12-04,-7.03,-7.03,92,overcast clouds,0.0,200,-7.03,2024-11-30,,
Chamonix-Mont-Blanc,45.9246705,6.8727506,2024-12-04,-2.69,-2.69,88,broken clouds,0.0,300,-2.69,2024-11-30,,
Chamonix-Mont-Blanc,45.9246705,6.8727506,2024-12-04,-0.73,-0.73,82,broken clouds,0.0,300,-0.73,2024-11-30,,
Chamonix-Mont-Blanc,45.9246705,6.8727506,2024-12-04,-2.84,-2.84,93,broken clouds,0.0,300,-2.84,2024-11-30,,
Chamonix-Mont-Blanc,45.9246705,6.8727506,2024-12-04,-7.13,-7.13,87,scattered clouds,0.0,400,-7.13,2024-11-30,,
Chamonix-Mont-Blanc,45.9246705,6.8727506,2024-12-04,-6.35,-6.35,73,clear sky,0.0,600,-6.35,2024-11-30,,
Arles,43.6776223,4.6309653,2024-12-04,6.18,6.18,62,scattered clouds,0.0,400,6.18,2024-11-30,,
Arles,43.6776223,4.6309653,2024-12-04,5.46,5.46,63,few clouds,0.0,500,5.46,2024-11-30,,
Arles,43.6776223,4.6309653,2024-12-04,5.53,5.53,63,broken clouds,0.0,300,5.53,2024-11-30,,
Arles,43.6776223,4.6309653,2024-12-04,6.87,6.87,63,overcast clouds,0.0,200,6.87,2024-11-30,,
Arles,43.6776223,4.6309653,2024-12-04,10.06,10.06,54,broken clouds,0.0,300,10.06,2024-11-30,,
Arles,43.6776223,4.6309653,2024-12-04,9.19,9.19,59,clear sky,0.0,600,9.19,2024-11-30,,
Arles,43.6776223,4.6309653,2024-12-04,7.03,7.03,61,clear sky,0.0,600,7.03,2024-11-30,,
Arles,43.6776223,4.6309653,2024-12-04,6.05,6.05,68,clear sky,0.0,600,6.05,2024-11-30,,
Carcassonne,43.2130358,2.3491069,2024-12-04,7.99,7.99,83,broken clouds,0.0,300,7.99,2024-11-30,,
Carcassonne,43.2130358,2.3491069,2024-12-04,7.56,7.56,84,overcast clouds,0.0,200,7.56,2024-11-30,,
Carcassonne,43.2130358,2.3491069,2024-12-04,7.82,7.82,84,light rain,0.29,-10,7.82,2024-11-30,,
Carcassonne,43.2130358,2.3491069,2024-12-04,8.1,8.1,89,light rain,0.74,-10,8.1,2024-11-30,,
Carcassonne,43.2130358,2.3491069,2024-12-04,10.17,10.17,81,overcast clouds,0.57,200,10.17,2024-11-30,,
Carcassonne,43.2130358,2.3491069,2024-12-04,11.16,11.16,77,broken clouds,0.0,300,11.16,2024-11-30,,
Carcassonne,43.2130358,2.3491069,2024-12-04,9.19,9.19,90,broken clouds,0.0,300,9.19,2024-11-30,,
Carcassonne,43.2130358,2.3491069,2024-12-04,9.22,9.22,88,light rain,0.2,-10,9.22,2024-11-30,,
Albi,43.9277552,2.147899,2024-12-04,5.96,5.96,92,broken clouds,0.0,300,5.96,2024-11-30,,
Albi,43.9277552,2.147899,2024-12-04,4.82,4.82,92,overcast clouds,0.0,200,4.82,2024-11-30,,
Albi,43.9277552,2.147899,2024-12-04,3.05,3.05,91,overcast clouds,0.0,200,3.05,2024-11-30,,
Albi,43.9277552,2.147899,2024-12-04,5.11,5.11,79,scattered clouds,0.0,400,5.11,2024-11-30,,
Albi,43.9277552,2.147899,2024-12-04,8.53,8.53,73,broken clouds,0.0,300,8.53,2024-11-30,,
Albi,43.9277552,2.147899,2024-12-04,9.43,9.43,81,broken clouds,0.0,300,9.43,2024-11-30,,
Albi,43.9277552,2.147899,2024-12-04,8.08,8.08,91,light rain,0.2,-10,8.08,2024-11-30,,
Albi,43.9277552,2.147899,2024-12-04,8.11,8.11,95,light rain,0.2,-10,8.11,2024-11-30,,
Ajaccio,41.9263991,8.7376029,2024-12-04,12.13,12.13,62,overcast clouds,0.0,200,12.13,2024-11-30,,
Ajaccio,41.9263991,8.7376029,2024-12-04,11.89,11.89,65,overcast clouds,0.0,200,11.89,2024-11-30,,
Ajaccio,41.9263991,8.7376029,2024-12-04,10.1,10.1,73,light rain,0.26,-10,10.1,2024-11-30,,
Ajaccio,41.9263991,8.7376029,2024-12-04,12.64,12.64,58,light rain,0.22,-10,12.64,2024-11-30,,
Ajaccio,41.9263991,8.7376029,2024-12-04,13.61,13.61,56,scattered clouds,0.0,400,13.61,2024-11-30,,
Ajaccio,41.9263991,8.7376029,2024-12-04,13.07,13.07,62,overcast clouds,0.0,200,13.07,2024-11-30,,
Ajaccio,41.9263991,8.7376029,2024-12-04,11.11,11.11,69,overcast clouds,0.0,200,11.11,2024-11-30,,
Ajaccio,41.9263991,8.7376029,2024-12-04,10.27,10.27,74,light rain,0.39,-10,10.27,2024-11-30,,
Paris,48.8588897,2.3200410217200766,2024-12-05 00:00:00,7.68,7.68,77,overcast clouds,0.0,200,7.68,2024-12-01,,
Paris,48.8588897,2.3200410217200766,2024-12-05 00:00:00,6.81,6.81,75,overcast clouds,0.0,200,6.81,2024-12-01,,
Paris,48.8588897,2.3200410217200766,2024-12-05 00:00:00,6.71,6.71,79,overcast clouds,0.0,200,6.71,2024-12-01,,
Paris,48.8588897,2.3200410217200766,2024-12-05 00:00:00,6.78,6.78,75,overcast clouds,0.0,200,6.78,2024-12-01,,
Paris,48.8588897,2.3200410217200766,2024-12-05 00:00:00,6.81,6.81,80,light rain,1.0,-10,6.81,2024-12-01,,
Paris,48.8588897,2.3200410217200766,2024-12-05 00:00:00,7.53,7.53,85,light rain,1.0,-10,7.53,2024-12-01,,
Paris,48.8588897,2.3200410217200766,2024-12-05 00:00:00,8.84,8.84,93,light rain,1.0,-10,8.84,2024-12-01,,
Paris,48.8588897,2.3200410217200766,2024-12-05 00:00:00,11.14,11.14,96,light rain,0.36,-10,11.14,2024-12-01,,
Marseille,43.2961743,5.3699525,2024-12-05 00:00:00,7.94,7.94,62,clear sky,0.0,600,7.94,2024-12-01,,
Marseille,43.2961743,5.3699525,2024-12-05 00:00:00,7.8,7.8,59,clear sky,0.0,600,7.8,2024-12-01,,
Marseille,43.2961743,5.3699525,2024-12-05 00:00:00,7.83,7.83,55,clear sky,0.0,600,7.83,2024-12-01,,
Marseille,43.2961743,5.3699525,2024-12-05 00:00:00,8.51,8.51,51,clear sky,0.0,600,8.51,2024-12-01,,
Marseille,43.2961743,5.3699525,2024-12-05 00:00:00,10.66,10.66,45,clear sky,0.0,600,10.66,2024-12-01,,
Marseille,43.2961743,5.3699525,2024-12-05 00:00:00,11.95,11.95,39,overcast clouds,0.0,200,11.95,2024-12-01,,
Marseille,43.2961743,5.3699525,2024-12-05 00:00:00,11.25,11.25,42,overcast clouds,0.0,200,11.25,2024-12-01,,
Marseille,43.2961743,5.3699525,2024-12-05 00:00:00,10.67,10.67,45,scattered clouds,0.0,400,10.67,2024-12-01,,
Lyon,45.7578137,4.8320114,2024-12-05 00:00:00,2.99,2.99,79,scattered clouds,0.0,400,2.99,2024-12-01,,
Lyon,45.7578137,4.8320114,2024-12-05 00:00:00,2.36,2.36,79,scattered clouds,0.0,400,2.36,2024-12-01,,
Lyon,45.7578137,4.8320114,2024-12-05 00:00:00,1.91,1.91,79,scattered clouds,0.0,400,1.91,2024-12-01,,
Lyon,45.7578137,4.8320114,2024-12-05 00:00:00,3.62,3.62,68,few clouds,0.0,500,3.62,2024-12-01,,
Lyon,45.7578137,4.8320114,2024-12-05 00:00:00,6.69,6.69,54,few clouds,0.0,500,6.69,2024-12-01,,
Lyon,45.7578137,4.8320114,2024-12-05 00:00:00,6.51,6.51,56,overcast clouds,0.0,200,6.51,2024-12-01,,
Lyon,45.7578137,4.8320114,2024-12-05 00:00:00,6.33,6.33,58,overcast clouds,0.0,200,6.33,2024-12-01,,
Lyon,45.7578137,4.8320114,2024-12-05 00:00:00,6.41,6.41,58,overcast clouds,0.04,200,6.41,2024-12-01,,
Toulouse,43.6044622,1.4442469,2024-12-05 00:00:00,5.05,5.05,82,broken clouds,0.0,300,5.05,2024-12-01,,
Toulouse,43.6044622,1.4442469,2024-12-05 00:00:00,4.4,4.4,84,broken clouds,0.0,300,4.4,2024-12-01,,
Toulouse,43.6044622,1.4442469,2024-12-05 00:00:00,3.92,3.92,85,broken clouds,0.0,300,3.92,2024-12-01,,
Toulouse,43.6044622,1.4442469,2024-12-05 00:00:00,5.88,5.88,76,overcast clouds,0.0,200,5.88,2024-12-01,,
Toulouse,43.6044622,1.4442469,2024-12-05 00:00:00,9.77,9.77,53,overcast clouds,0.0,200,9.77,2024-12-01,,
Toulouse,43.6044622,1.4442469,2024-12-05 00:00:00,9.94,9.94,54,overcast clouds,0.0,200,9.94,2024-12-01,,
Toulouse,43.6044622,1.4442469,2024-12-05 00:00:00,9.35,9.35,78,overcast clouds,0.0,200,9.35,2024-12-01,,
Toulouse,43.6044622,1.4442469,2024-12-05 00:00:00,10.66,10.66,89,overcast clouds,0.0,200,10.66,2024-12-01,,
Nice,43.7009358,7.2683912,2024-12-05 00:00:00,9.57,9.57,61,light rain,0.86,-10,9.57,2024-12-01,,
Nice,43.7009358,7.2683912,2024-12-05 00:00:00,8.96,8.96,59,clear sky,0.0,600,8.96,2024-12-01,,
Nice,43.7009358,7.2683912,2024-12-05 00:00:00,8.69,8.69,56,clear sky,0.0,600,8.69,2024-12-01,,
Nice,43.7009358,7.2683912,2024-12-05 00:00:00,10.77,10.77,48,overcast clouds,0.0,200,10.77,2024-12-01,,
Nice,43.7009358,7.2683912,2024-12-05 00:00:00,12.48,12.48,54,broken clouds,0.0,300,12.48,2024-12-01,,
Nice,43.7009358,7.2683912,2024-12-05 00:00:00,11.89,11.89,60,clear sky,0.0,600,11.89,2024-12-01,,
Nice,43.7009358,7.2683912,2024-12-05 00:00:00,10.59,10.59,68,broken clouds,0.0,300,10.59,2024-12-01,,
Nice,43.7009358,7.2683912,2024-12-05 00:00:00,10.07,10.07,66,overcast clouds,0.0,200,10.07,2024-12-01,,
Nantes,47.2186371,-1.5541362,2024-12-05 00:00:00,5.79,5.79,89,overcast clouds,0.0,200,5.79,2024-12-01,,
Nantes,47.2186371,-1.5541362,2024-12-05 00:00:00,9.0,9.0,86,overcast clouds,0.0,200,9.0,2024-12-01,,
Nantes,47.2186371,-1.5541362,2024-12-05 00:00:00,10.55,10.55,87,overcast clouds,0.0,200,10.55,2024-12-01,,
Nantes,47.2186371,-1.5541362,2024-12-05 00:00:00,11.83,11.83,95,overcast clouds,0.0,200,11.83,2024-12-01,,
Nantes,47.2186371,-1.5541362,2024-12-05 00:00:00,13.77,13.77,98,overcast clouds,0.03,200,13.77,2024-12-01,,
Nantes,47.2186371,-1.5541362,2024-12-05 00:00:00,14.09,14.09,98,light rain,1.0,-10,14.09,2024-12-01,,
Nantes,47.2186371,-1.5541362,2024-12-05 00:00:00,14.16,14.16,98,overcast clouds,0.87,200,14.16,2024-12-01,,
Nantes,47.2186371,-1.5541362,2024-12-05 00:00:00,13.81,13.81,96,overcast clouds,0.0,200,13.81,2024-12-01,,
Strasbourg,48.584614,7.7507127,2024-12-05 00:00:00,0.4,0.4,84,clear sky,0.0,600,0.4,2024-12-01,,
Strasbourg,48.584614,7.7507127,2024-12-05 00:00:00,0.33,0.33,85,broken clouds,0.0,300,0.33,2024-12-01,,
Strasbourg,48.584614,7.7507127,2024-12-05 00:00:00,0.35,0.35,85,overcast clouds,0.0,200,0.35,2024-12-01,,
Strasbourg,48.584614,7.7507127,2024-12-05 00:00:00,1.66,1.66,80,overcast clouds,0.0,200,1.66,2024-12-01,,
Strasbourg,48.584614,7.7507127,2024-12-05 00:00:00,4.72,4.72,66,broken clouds,0.0,300,4.72,2024-12-01,,
Strasbourg,48.584614,7.7507127,2024-12-05 00:00:00,3.65,3.65,72,scattered clouds,0.0,400,3.65,2024-12-01,,
Strasbourg,48.584614,7.7507127,2024-12-05 00:00:00,3.21,3.21,74,broken clouds,0.0,300,3.21,2024-12-01,,
